orgUnit,nomSite,categorieEquipement,equipement,disponible,enService,enPanne,obsolete,nonService,enReparation
om8KSpu6Bqr3,USP Kpédike,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Autres,Bock à lavement,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Chariot brancard,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
om8KSpu6Bqr3,USP Kpédike,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Laboratoire et chaîne de froid,Glacière isotherme,1,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Autres,Bock à lavement,4,2,0,0,0,0
pFemfDspX4Z,USP Danyimé,Laboratoire et chaîne de froid,Hémoglobinomètre,1,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Paravent mobile,3,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,4,2,0,0,0,0
pFemfDspX4Z,USP Danyimé,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,1,0
pFemfDspX4Z,USP Danyimé,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,1,0
pFemfDspX4Z,USP Danyimé,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Lampe d’examen,16,4,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Boîte à instruments,4,2,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Escabeau,4,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,1,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Chariot de soins,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,4,2,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Chariot brancard,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,4,1,0,0,1,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Lampe torche,2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Autres,Boîte de pansement,4,1,0,0,1,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Table d’examination médicale,1,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Laboratoire et chaîne de froid,Porte vaccin,4,2,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Tables d’examination gynécologique,1,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Pèse bébé + toise,1,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Autres,Kit implant,2,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
pFemfDspX4Z,USP Danyimé,Mobilier médical,Fauteuil roulants,1,1,0,0,0,0
pFemfDspX4Z,USP Danyimé,Laboratoire et chaîne de froid,Glucomètre,1,1,0,0,0,0
szCzf7YtUyR,USP Kabagni,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Autres,Kit implant,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Escabeau,4,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Chariot brancard,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Chariot de soins,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Paravent mobile,3,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Autres,Bock à lavement,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Autres,Boîte de pansement,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Mobilier médical,Lampe torche,2,0,0,0,0,0
szCzf7YtUyR,USP Kabagni,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Autres,Bock à lavement,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Lampe torche,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
th3tLwkflU3,USP Kologan,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Chariot brancard,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Paravent mobile,3,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Chariot de soins,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Autres,Kit implant,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,1,0,0,0,0
th3tLwkflU3,USP Kologan,Autres,Boîte de pansement,2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
th3tLwkflU3,USP Kologan,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Escabeau,4,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
th3tLwkflU3,USP Kologan,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Escabeau,4,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Boîte de petite chirurgie,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,1,0
uYN6WM4zWmY,USP Basse,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Lampe torche,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Chariot brancard,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Autres,Boîte de pansement,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Table de soins,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Autres,Bock à lavement,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Paravent mobile,3,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Monitoring et Exploration fonctionnelle,Stéthoscope de Pinard,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Chariot de soins,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
uYN6WM4zWmY,USP Basse,"Bloc opératoire, d’anesthésie et réanimation",Table de petite chirurgie,1,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Autres,Kit implant,2,0,0,0,0,0
uYN6WM4zWmY,USP Basse,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Pèse bébé + toise,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Aspirateur de mucosités,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Hygiène et stérilisation,Accessoires Autoclaves (A0016910 Bowie-Dick paquet de test,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Escabeau,4,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Fauteuil roulants,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Kit d’Aspiration Manuelle Intra-utérine,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Insufflateur manuel pour bébé,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Table d’examination médicale,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Tables d’examination gynécologique,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Tabouret télescopique mobile,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Laboratoire et chaîne de froid,Glucomètre,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Potence porte-sérum + panier,7,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’accouchement basique,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Hygiène et stérilisation,"Accessoires des autoclaves (A0016954 SVF95-5000VA Régulateur de tension, A0016911 AQUA Distillateur d’eau, débit 4 l)",1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Autres,Kit DIU (Boite de 10 unités),2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Table de soins infirmiers,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Lampe d’examen,4,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Autres,Bock à lavement,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Tables d’accouchement,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Chariot brancard,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope,3,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Hygiène et stérilisation,Autoclave de paillasse,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Autres,Attelles (membre inférieur et membre supérieur),2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Laboratoire et chaîne de froid,Glacière isotherme,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Monitoring et Exploration fonctionnelle,Tensiomètre + stéthoscope bébé,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation","Set d’épisiotomie : Pince Faure, courbée, 25 cm",2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Boîte d’épisiotomie,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Jeu de spéculums vaginal,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Monitoring et Exploration fonctionnelle,Visionneuse de veines,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,"Bloc opératoire, d’anesthésie et réanimation",Ciseaux de Busch pour cordon ombilical 13cm,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Autres,Matériel de démonstration procédures gynécologiques,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Chariot de soins,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Autres,Kit implant,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Laboratoire et chaîne de froid,Porte vaccin,2,0,0,0,1,0
zrcFK6LeQnl,USP Glekope,Laboratoire et chaîne de froid,Hémoglobinomètre,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Monitoring et Exploration fonctionnelle,Détecteur de pouls fœtal,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Paravent mobile,3,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Boîte à instruments,2,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Laboratoire et chaîne de froid,Hémoleucomètre à huit touches,1,0,0,0,0,0
zrcFK6LeQnl,USP Glekope,Mobilier médical,Lits d’hospitalisation avec table de chevet,6,0,0,0,0,0
